Unnamed: 0,Company,Date,Tahun_Buku,Link,folder_path,category
878,CENT,31 Maret 2022 | 11:50,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CENT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CENT\2021,Infrastructure Industry
879,CFIN,28 Maret 2022 | 19:30,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CFIN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CFIN\2021,Finance Industry
880,CINT,29 April 2022 | 12:13,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CINT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CINT\2021,General
881,CITA,20 April 2022 | 17:32,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CITA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CITA\2021,General
882,CITY,22 April 2022 | 14:35,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CITY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CITY\2021,Property
883,CLAY,28 April 2022 | 15:25,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLAY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CLAY\2021,Property
884,CLEO,28 Maret 2022 | 10:44,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLEO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CLEO\2021,General
885,CLPI,28 April 2022 | 11:32,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CLPI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CLPI\2021,General
886,CMNP,28 April 2022 | 13:40,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMNP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CMNP\2021,Infrastructure Industry
887,CMNT,09 Mei 2022 | 22:06,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMNT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CMNT\2021,General
888,CMPP,27 April 2022 | 18:54,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMPP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CMPP\2021,Infrastructure Industry
889,CMRY,25 Maret 2022 | 16:53,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CMRY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CMRY\2021,General
890,CNKO,12 April 2022 | 13:25,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CNKO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CNKO\2021,General
891,CNTX,27 Juli 2022 | 17:07,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CNTX/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CNTX\2021,General
892,COCO,31 Maret 2022 | 10:43,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/COCO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\COCO\2021,General
893,CPIN,11 April 2022 | 17:37,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPIN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CPIN\2021,General
894,CPRI,29 April 2022 | 05:07,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPRI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CPRI\2021,Property
895,CPRO,30 April 2022 | 11:38,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CPRO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CPRO\2021,General
896,CSAP,12 April 2022 | 09:40,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSAP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CSAP\2021,General
897,CSIS,11 April 2022 | 09:18,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSIS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CSIS\2021,Property
898,CSMI,28 April 2022 | 00:48,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSMI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CSMI\2021,General
899,CSRA,31 Maret 2022 | 09:55,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CSRA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CSRA\2021,General
900,CTBN,31 Maret 2022 | 14:24,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CTBN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CTBN\2021,General
901,CTRA,25 Mei 2022 | 18:35,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/CTRA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\CTRA\2021,Property
902,DART,07 April 2022 | 15:16,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DART/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DART\2021,Property
903,DAYA,14 Maret 2022 | 08:56,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DAYA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DAYA\2021,General
904,DCII,01 Maret 2022 | 00:40,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DCII/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DCII\2021,General
905,DEAL,15 Juni 2022 | 21:47,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEAL/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DEAL\2021,General
906,DEFI,27 April 2022 | 12:42,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEFI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DEFI\2021,Finance Industry
907,DEPO,25 April 2022 | 20:01,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEPO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DEPO\2021,General
908,DEWA,28 April 2022 | 17:57,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DEWA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DEWA\2021,General
909,DFAM,28 April 2022 | 10:13,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DFAM/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DFAM\2021,General
910,DGIK,06 April 2022 | 00:44,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DGIK/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DGIK\2021,Property
911,DGNS,13 April 2022 | 16:55,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DGNS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DGNS\2021,General
912,DIGI,25 April 2022 | 16:55,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DIGI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DIGI\2021,General
913,DILD,27 April 2022 | 11:03,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DILD/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DILD\2021,Property
914,DIVA,29 April 2022 | 05:35,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DIVA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DIVA\2021,General
915,DKFT,29 April 2022 | 14:25,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DKFT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DKFT\2021,General
916,DLTA,01 April 2022 | 11:48,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DLTA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DLTA\2021,General
917,DMAS,08 April 2022 | 08:15,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMAS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DMAS\2021,Property
918,DMMX,29 April 2022 | 07:45,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMMX/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DMMX\2021,General
919,DMND,29 April 2022 | 13:47,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DMND/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DMND\2021,General
920,DNAR,25 Maret 2022 | 10:48,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DNAR/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DNAR\2021,Financial and Shariah
921,DNET,29 April 2022 | 09:27,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DNET/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DNET\2021,General
922,DOID,21 April 2022 | 09:18,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DOID/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DOID\2021,General
923,DPNS,05 April 2022 | 09:41,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DPNS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DPNS\2021,General
924,DRMA,16 Maret 2022 | 09:26,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DRMA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DRMA\2021,General
925,DSFI,28 April 2022 | 12:33,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSFI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DSFI\2021,General
926,DSNG,23 Februari 2022 | 07:10,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSNG/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DSNG\2021,General
927,DSSA,22 Maret 2022 | 19:52,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DSSA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DSSA\2021,General
928,DUTI,21 April 2022 | 11:54,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DUTI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DUTI\2021,Property
929,DVLA,21 April 2022 | 14:21,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DVLA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DVLA\2021,General
930,DWGL,24 Maret 2022 | 17:41,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DWGL/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DWGL\2021,General
931,DYAN,31 Maret 2022 | 15:10,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/DYAN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\DYAN\2021,General - liquidity
932,EAST,10 Februari 2022 | 13:45,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EAST/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EAST\2021,Property
933,ECII,28 April 2022 | 17:16,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ECII/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ECII\2021,General
934,EDGE,21 Maret 2022 | 20:31,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EDGE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EDGE\2021,General
935,EKAD,18 April 2022 | 16:29,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EKAD/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EKAD\2021,General
936,ELSA,10 Maret 2022 | 21:30,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ELSA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ELSA\2021,General
937,ELTY,01 September 2022 | 13:32,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ELTY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ELTY\2021,Property
938,EMDE,28 April 2022 | 17:23,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EMDE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EMDE\2021,Property
939,EMTK,27 April 2022 | 00:09,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EMTK/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EMTK\2021,General
940,ENAK,01 April 2022 | 19:07,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENAK/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ENAK\2021,General
941,ENRG,08 April 2022 | 23:31,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENRG/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ENRG\2021,General
942,ENZO,28 April 2022 | 17:07,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ENZO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ENZO\2021,General
943,EPAC,30 April 2022 | 15:25,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EPAC/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EPAC\2021,General
944,EPMT,31 Maret 2022 | 14:05,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/EPMT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\EPMT\2021,General
945,ERAA,14 April 2022 | 22:53,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ERAA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ERAA\2021,General
946,ERTX,25 April 2022 | 13:51,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ERTX/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ERTX\2021,General
947,ESIP,29 April 2022 | 08:51,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ESIP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ESIP\2021,General
948,ESSA,18 Maret 2022 | 18:49,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ESSA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ESSA\2021,General
949,ESTA,03 Juni 2022 | 10:55,2021,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/ESTA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ESTA\2021,General
